id,id_race,id_horse,horse_name,jockey,trainer,age,weight,number,last_ran_days_ago,non_runner,form,position,distance_beaten,owner,sire,dam,official_rating,starting_price,price
169,236948,256853,Hul Ah Bah Loo(IRE),Paddy Bradley,Simon Dow,4,10-Sep,3,5,0,42350846,1,,,,,63,2.87,£3454
170,236948,269214,Intricate Pillar(IRE),P. J. Mcdonald,Tom Ward,3,11-Sep,2,14,0,81-40662,2,1 1/4,Fitorfat Racing,AWTAAD(IRE),DELICATE,66,3,£3454
171,236948,236602,Eton College(IRE),Finley Marsh,Lee Carter,6,12-Sep,1,27,0,23314106,3,1 1/4,Sheikh Hamdan Bin Mohammed Al Maktoum,INVINCIBLE SPIRIT(IRE),WINDSOR COUNTY(USA),65,13,£3454
172,236948,274748,Baulac,William Carson,Tony Carroll,3,2-Sep,6,30,0,65756,4,1 1/2,Boanas &amp; Raw,FULBRIGHT,NUPTIALS(USA),57,9.5,£3454
173,236948,256327,Waleyfa,Kieran ONeill,Alice Haynes,5,8-Sep,4,11,0,1811572,5,2-Jan,Sheikh Ahmed Al Maktoum,AWTAAD(IRE),SWEET SECRET,61,4,£3454
174,236948,264210,Clenched,Gina Mangan,Julia Feilden,3,9-Aug,7,40,0,5080-8640,6,4,Adrian Sparks &amp; Partner,CITYSCAPE,GRASPED,50,81,£3454
175,236948,237403,Pink Jazz(IRE),Dylan Hogan,John Butler,6,8-Sep,5,14,0,6959-6100,7,4 1/2,Power Geneva Ltd,RED JAZZ(USA),MARVELOFTHELODGE(IRE),61,23,£3454
176,236949,276131,Accumulate,Jack Mitchell,Roger Varian,2,11-Sep,1,33,0,21,1,,,,,,1.57,£3672
177,236949,277563,Roi De France(IRE),Kieran ONeill,John &amp; Thady Gosden,2,4-Sep,6,,0,,2,1 1/2,,,,,15,£3672
178,236949,276243,Baraq(IRE),Darragh Keenan,Sir Mark Prescott Bt,2,4-Sep,2,48,0,6,3,1 1/4,Al Wasmiyah Stud,FRANKEL,AMERICA NOVA(FR),,51,£3672
179,236949,276519,Majed(IRE),Kieran Shoemark,John &amp; Thady Gosden,2,4-Sep,4,37,0,2,4,1 3/4,,,,,3.5,£3672
180,236949,276585,Alacrity,P. J. Mcdonald,Andrew Balding,2,13-Aug,9,35,0,3,5,1 1/2,,,,,13,£3672
181,236949,277012,Opec,Daniel Muscutt,James Fanshawe,2,13-Aug,10,19,0,6,6,sh,,,,,126,£3672
182,236949,276396,Toronto Raptor(FR),Harry Davies,Michael Bell,2,4-Sep,8,42,0,7,7,nk,,,,,34,£3672
183,236949,276648,My Noble Lord(USA),Jay Mackay,Michael Bell,2,4-Sep,5,20,0,80,8,4 1/2,,,,,251,£3672
184,236949,277562,Ghostlore(IRE),Saffie Osborne,Simon &amp; Ed Crisford,2,4-Sep,3,,1,,,,Rabbah Racing,FRANKEL,WITH YOUR SPIRIT(FR),,,£3672
185,236949,276403,Tattle Oday(IRE),Paddy Bradley,Michael Attwater,2,4-Sep,7,6,1,0,,,,,,,,£3672
186,236950,272857,Sugarloaf Lenny(IRE),Jack Mitchell,William Knight,2,7-Sep,5,32,0,4,1,,,,,63,4.33,£3402
187,236950,275389,Royal Tapestry,Franny Norton,Charlie Johnston,2,11-Sep,2,48,0,585,2,hd,,,,67,4,£3402
188,236950,271888,Moreginplease,Darragh Keenan,John Ryan,2,10-Sep,3,22,0,84372453,3,2 1/4,Mr Gerry McGladery,TIME TEST,TWILIGHT SPARKLE(IRE),66,6.5,£3402
189,236950,272918,Irrelevant(IRE),Finley Marsh,Lee Carter,2,9-Sep,4,16,0,88741551,4,1,Mr Martin Clarke &amp; Mr James Jeffries,RIBCHESTER(IRE),GAMRAH(IRE),65,11,£3402
190,236950,275038,Bramble Jelly(IRE),Kieran Shoemark,Dominic Ffrench Davis,2,Sep-00,7,25,0,7680,5,2 1/2,M Duthie &amp; G H Black,SOLDIERS CALL,JELLY MONGER(IRE),56,51,£3402
191,236950,275079,Danehill Star(IRE),John Egan,Tony Carroll,2,7-Aug,8,56,0,867,6,2-Jan,Mr D. Boocock,TEN SOVEREIGNS(IRE),ROCKSHINE,49,67,£3402
192,236950,276045,Manos Arriba(IRE),Daniel Muscutt,Ed Dunlop,2,11-Sep,1,26,0,924,7,2-Jan,The Old Etonian Racing Syndicate II,TAMAYUZ,MO CHARA(USA),67,6,£3402
193,236950,275295,Yarborough(IRE),Rhys Clutterbuck,Gary Moore,2,5-Sep,6,27,0,988,8,ns,Mrs E Avery &amp; Mr J Moore,KODIAC,RECITE(JPN),61,4.33,£3402
194,236951,276206,Placo(IRE),Kieran Shoemark,John &amp; Thady Gosden,2,7-Sep,6,25,0,42,1,,Mr. Eric Chen,STARSPANGLEDBANNER(AUS),SPINAMISS(IRE),,1.66,£3672
195,236951,274919,Deboras Dream(IRE),Aidan Keeley,Roger Varian,2,7-Sep,3,18,0,5253,2,nk,Opulence Thoroughbreds,SIOUX NATION(USA),DULJANAH(IRE),,5,£3672
196,236951,275231,Teraabb(IRE),Harry Davies,Charlie Fellowes,2,7-Sep,7,42,0,842,3,1 1/2,Sheikh Ahmed Al Maktoum,MASAR(IRE),PAS DE SOUCIS(IRE),,7.5,£3672
197,236951,53172,Biographer,P. J. Mcdonald,Andrew Balding,2,7-Sep,2,37,0,35,4,2-Jan,,,,,10,£3672
198,236951,275539,One Cool Dreamer(IRE),Liam Keniry,Alan King,2,7-Sep,5,27,0,59,5,6,The Maple Street Partnership,OASIS DREAM,ARAMINTE,,81,£3672
199,236951,275641,Moyassr(IRE),Rhys Clutterbuck,Owen Burrows,2,7-Sep,4,54,0,30,6,nk,Sheikh Ahmed Al Maktoum,MEHMAS(IRE),YIN,,13,£3672
200,236951,277564,Aye Fred(IRE),Thomas Greatrex,Richard Hannon,2,7-Sep,1,,0,,7,11,,,,,51,£3672
201,236951,276764,Overture,Non Runner,Sir Mark Prescott Bt,2,2-Sep,8,9,1,708,,,,,,,,£3672
202,236952,274517,Cover Up(IRE),Kieran Shoemark,John &amp; Thady Gosden,3,3-Sep,7,43,0,60125,1,,,,,76,5.5,£5234
203,236952,261046,Al Ameen(IRE),Daniel Muscutt,James Fanshawe,4,1-Sep,9,21,0,2548522-1,2,1 1/4,Ever Equine,ACLAIM(IRE),KENDAL MINT,74,5.5,£5234
204,236952,255667,Kit Gabriel(IRE),Laura Pearson,David Loughnane,4,6-Sep,3,39,0,02904-441,3,5,Mr Christopher W. T. Johnston,KODIAC,MALEHA(IRE),79,7.5,£5234
205,236952,266196,Grenham Bay(IRE),P. J. Mcdonald,Andrew Balding,3,13-Aug,10,21,0,11583675,4,nk,Martin &amp; Valerie Slade &amp; Partner,DARK ANGEL(IRE),DAWN OF EMPIRE(USA),72,17,£5234
206,236952,271663,Change Sings(IRE),George Downing,Eve Johnson Houghton,3,10-Sep,2,25,0,3741311,5,1 1/2,Mr Trevor C. Stewart,SAXON WARRIOR(JPN),CASSANDRA GO(IRE),83,2.75,£5234
207,236952,220706,Count Otto(IRE),Rhys Clutterbuck,Amanda Perrett,8,10-Sep,1,57,0,79481129,6,nk,Count Otto Partnership,SIR PRANCEALOT(IRE),DESSERT FLOWER(IRE),83,29,£5234
208,236952,264732,Razzam(IRE),Christian Howarth,Michael Appleby,3,5-Sep,4,43,0,52431237,7,2-Jan,Mr Hasan Mefareh Alajmi &amp; Fawzi Nass,SHOWCASING,WHISPERING BELL(IRE),78,12,£5234
209,236952,263467,New Hope Bullet(IRE),Kieran ONeill,Alice Haynes,3,3-Sep,6,158,0,2131154-9,8,1 1/4,The Bruiser  Boyz,NEW BAY,MORNING FROST(IRE),76,101,£5234
210,236952,237943,Pop Dancer(IRE),William Carson,Tony Carroll,6,3-Sep,8,30,0,48374614,9,1 3/4,Mr B. J. Millen,KODIAC,POP ART(IRE),76,67,£5234
211,236952,258043,Dirtyoldtown(IRE),Darragh Keenan,Dylan Cunha,4,4-Sep,5,28,0,6020-0908,10,nk,,,,77,8.5,£5234
212,236953,246036,Bedford Flyer(IRE),P. J. Mcdonald,Michael Appleby,5,10-Sep,2,25,0,63600270,1,,RP Racing Ltd,CLODOVIL(IRE),NAFA(IRE),86,2.87,£5234
213,236953,262980,Knebworth,Finley Marsh,Richard Hughes,3,9-Sep,3,32,0,66611942,2,2 1/4,,,,85,3,£5234
214,236953,275022,Alexi Boy,Daniel Muscutt,Michael Bell,3,5-Sep,5,25,0,6140,3,1 1/4,Amo Racing Limited,OASIS DREAM,ABBAKOVA(IRE),81,8,£5234
215,236953,254819,Angle Land,Hayley Turner,Robert Cowell,4,Sep-00,6,14,0,66702764,4,1,,,,76,9.5,£5234
216,236953,254271,Haymaker,Joey Haynes,Hughie Morrison,4,7-Sep,4,27,0,31420690,5,2 1/2,"Collett, Morrison &amp; Partners",MUHAARAR,SQUASH,83,5,£5234
217,236953,228058,Celsius(IRE),Jack Mitchell,Tom Clover,7,10-Sep,1,165,1,946/1102-7,,,"J. Collins, C. Fahy &amp; S. Piper",DRAGON PULSE(IRE),GRECIAN ARTISAN(IRE),86,,£5234
218,236954,263202,Nivelles Magic,Aidan Keeley,Simon Earle,4,4-Sep,10,40,0,37343114,1,,,,,55,5.5,£3454
219,236954,274466,Kitty Foyle(IRE),Jack Mitchell,Simon &amp; Ed Crisford,3,9-Sep,7,19,0,584,2,1,Rabbah Racing,TEOFILO(IRE),KAZIMIERA,65,3.5,£3454
220,236954,251987,Pablo Prince,Hayley Turner,Karen Jewell,5,12-Sep,4,40,0,5543-1448,3,sh,Mr Matthew Admans,OUTSTRIP,FRENCH ACCENT,63,12,£3454
221,236954,233294,Wheres Tom,Daniel Muscutt,Michael Madgwick,8,8-Sep,8,140,0,2-3422535,4,2 1/2,Recycled Products Limited,CAPE CROSS(IRE),WHERES SUSIE,59,8,£3454
222,236954,236786,Hashtagmetoo(USA),Saffie Osborne,Jamie Osborne,6,13-Sep,3,29,0,34563231,5,1 1/2,The Other Club,DECLARATION OF WAR(USA),CARIBBEAN PRINCESS(USA),64,7,£3454
223,236954,267605,Wilkie,Dylan Hogan,John Butler,5,9-Sep,6,11,0,80756002,6,2-Jan,Mr Gerry Dolan,NEW APPROACH(IRE),VICTORIAN BEAUTY(USA),60,8.5,£3454
224,236954,261386,Bristol Hill(IRE),P. J. Mcdonald,Kevin Frost,5,13-Sep,2,183,0,4621214,7,4-Mar,Mr J. C. Fretwell,NEW BAY,BRISTOL BAY(IRE),64,34,£3454
225,236954,258364,Total Lockdown,Darragh Keenan,Martin Dunne,4,11-Sep,5,16,0,86675243,8,2-Jan,,,,62,9.5,£3454
226,236954,262525,Mirabello Bay(IRE),Liam Keniry,J. S. Moore,3,5-Sep,9,6,0,64457769,9,1 1/2,Ms Caroline Instone &amp; J S Moore,BELARDO(IRE),STONE ROSES(IRE),61,12,£3454
227,236954,264778,Strictly Dreaming,Kieran ONeill,Ian Williams,3,4-Sep,11,49,0,70-920368,10,2-Jan,Strictly Legal,OASIS DREAM,TAHAANY(IRE),60,41,£3454
228,236954,230286,Gold Standard(IRE),William Carson,Tony Carroll,7,13-Aug,12,30,0,4661832-0,11,nk,Mr J. M. Wall,CASAMENTO(IRE),GOLDPLATED(IRE),50,81,£3454
229,236954,260604,Love Mystery,Kieran Shoemark,Olly Murphy,4,1-Oct,1,69,0,63325460-,12,nk,King Power Racing Co Ltd,FRANKEL,MIX AND MINGLE(IRE),66,41,£3454
230,236955,229168,Chagall(IRE),Dylan Hogan,Jack Jones,7,9-Sep,1,13,0,55313364,1,,Mr Edward Lynam,SLADE POWER(IRE),DANGLE(IRE),57,4,£3454
231,236955,247643,Star Of Epsom,Darragh Keenan,Pat Phelan,5,3-Sep,8,5,0,10015764,2,2-Jan,Epsom Racegoers No.3,SIR PERCY,ISABELLA BEETON,51,5,£3454
232,236955,269767,Hazel Bear,Saffie Osborne,Jamie Osborne,3,6-Sep,5,63,0,3-425875,3,2-Jan,Jim and Claire Limited and Partner,ZOUSTAR(AUS),MEETING WATERS,57,7,£3454
233,236955,234635,Mujid(IRE),Taylor Fisher,Joe Tickle,8,8-Sep,4,28,0,3319658,4,hd,Glenn Simons &amp; Jerry Stevens,FRANKEL,BETHRAH(IRE),56,15,£3454
234,236955,271608,Star For A Day(IRE),William Carver,Simon Hodgson,4,1-Sep,10,5,0,6883475,5,hd,,,,49,13,£3454
235,236955,226876,Recuerdame(USA),Paddy Bradley,Simon Dow,7,8-Sep,3,14,0,10450144,6,nk,Mr Robert Moss,THE FACTOR(USA),B RS GIRL(USA),56,11,£3454
236,236955,76594,Typical Man,Kieran ONeill,Ian Williams,5,4-Sep,7,25,0,5300-4570,7,sh,Mascalls Stud,TERRITORIES(IRE),JUST LIKE A WOMAN,52,19,£3454
237,236955,247863,Florence Street,William Carson,Lydia Richards,5,Sep-00,11,27,0,8199-P906,8,2-Jan,Sir Alex Ferguson,IFFRAAJ,QUEENS DREAM(GER),48,41,£3454
238,236955,256754,Come To Pass(IRE),John Egan,Tony Carroll,4,2-Sep,9,21,0,56334343,9,nk,,,,50,7,£3454
239,236955,246387,Bhubezi,Rhys Clutterbuck,Patrick Chamings,5,9-Sep,2,13,0,45-537403,10,2 1/2,Mr &amp; Mrs James Blyth Currie,STARSPANGLEDBANNER(AUS),LULANI(IRE),57,15,£3454
240,236955,264188,Corporate Raider(IRE),Gina Mangan,Julia Feilden,3,4-Sep,6,27,0,1254349,11,2-Jan,,,,55,15,£3454
241,236955,267470,Andarax(IRE),Joey Haynes,John Butler,3,8-Aug,12,53,0,0-0066,12,18,,,,45,23,£3454
242,236963,231576,Brains(IRE),Seamie Heffernan,"Eric Mcnamara, Ireland",7,2-Oct,2,53,0,13391606,1,,The Judges &amp; Partner,DANDY MAN(IRE),PURE JAZZ(IRE),,2.5,"€ 10,000"
243,236963,251896,Pinball Wizard(IRE),S. D. Bowen,"John J. Nallen, Ireland",5,11-Sep,8,56,0,650-12779,2,8,Mr A. D. Spence,DARK ANGEL(IRE),ALSALWA(IRE),,8,"€ 10,000"
244,236963,274833,Spirit Of Paradise(IRE),N. M. Crosse,"Mrs J. Harrington, Ireland",3,4-Sep,14,16,0,54405,3,1 1/4,I N S Racing,INVINCIBLE SPIRIT(IRE),THE SKY IS BLAZING(IRE),,15,"€ 10,000"
245,236963,250579,Mads Black Eights(IRE),Declan Mcdonogh,"Matthew J. Smith, Ireland",7,2-Oct,3,19,0,8508465,4,4-Mar,Mr A. Morrell,ZOFFANY(IRE),BOYNAGH JOY(IRE),,29,"€ 10,000"
246,236963,246167,Rocky Dreams,William James Lee,"James McAuley, Ireland",6,2-Oct,4,5,0,8818707,5,2-Jan,Sheikh Mohammed Obaid Al Maktoum,MUHAARAR,MRS GREELEY,,9,"€ 10,000"
247,236963,230656,Invincible Larne(IRE),Siobhan Rutledge,"John Mcconnell, Ireland",7,8-Sep,13,19,0,6R-270060,6,hd,Mr Kenny Bruce,INVINCIBLE SPIRIT(IRE),CAPHENE,,41,"€ 10,000"
248,236963,240063,Comfort Line(IRE),C. J. MacRedmond,"Adrian Mcguinness, Ireland",6,9-Sep,11,12,0,20698476,7,1,Mr L. Mulvany,ALHEBAYEB(IRE),BEGIN THE BEGUINE(IRE),,17,"€ 10,000"
249,236963,274802,Dumb Love(IRE),C. T. Keane,"G. M. Lyons, Ireland",3,Oct-00,5,5,0,6430182,8,1 1/4,,,,,3.75,"€ 10,000"
250,236963,228787,Big Baby Bull(IRE),D. King,"James McAuley, Ireland",7,2-Oct,1,76,0,1314208,9,ns,Big Blue Star Syndicate,TAGULA(IRE),GROTTA DEL FAUNO(IRE),,12,"€ 10,000"
251,236963,227448,Roderick,J. M. Sheridan,"Philip Michael Byrne, Ireland",7,11-Sep,9,71,0,747/40100,10,5,Franconson Partners,PASTORAL PURSUITS,REELING N ROCKING(IRE),,126,"€ 10,000"
252,236963,237769,Zahee(IRE),D. W. OConnor,"John Mcconnell, Ireland",8,11-Sep,10,40,0,4-9600790,11,4-Mar,"G Devlin, M Devlin, J McCrory &amp; N OHare",IFFRAAJ,HAVIN A GOOD TIME(IRE),,34,"€ 10,000"
253,236963,276589,Johnny The Star(IRE),J. Kearney,"M. M. Rice, Ireland",3,9-Sep,12,18,0,50,12,4 1/2,,,,,151,"€ 10,000"
254,236963,247917,Ertikaaz(IRE),J. E. Harnett,"John S. ODonoghue, Ireland",5,Oct-00,6,577,0,4700-,13,4 3/4,Mr Hamdan Al Maktoum,CABLE BAY(IRE),BALLET MOVE,,201,"€ 10,000"
255,236963,246559,May Night,C. D. Hayes,"James McAuley, Ireland",5,11-Sep,7,90,1,21641090,,,Mr Michael Payton,MAYSON,DREAM MELODY,,,"€ 10,000"
256,236963,239568,Monzoon,Reserve,"Ross OSullivan, Ireland",6,6-Sep,15,40,1,868030,,,John Bowden,BATED BREATH,MUZHIL(IRE),,,"€ 10,000"
257,236963,253834,Big Dream(IRE),Reserve,"Anthony McCann, Ireland",5,6-Sep,16,76,1,0097-0506,,,Mr Mohammed Jaber,OASIS DREAM,PICCOLA SISSI(IRE),,,"€ 10,000"
258,236963,248429,Muhalhel(IRE),Reserve,"Anthony McCann, Ireland",5,6-Sep,17,50,1,8-9880797,,,Mr Saeed Bin Mohammed Al Qassimi,LOPE DE VEGA(IRE),ABBAGNATO,,,"€ 10,000"
259,236964,258153,Barbapapa(IRE),J. A. Powell,"Henry De Bromhead, Ireland",4,1-Oct,2,50,0,5/1683-812,1,,,,,69,5.5,"€ 10,500"
260,236964,248306,The Bog Bank(IRE),J. J. G. Ryan,"T. G. Mccourt, Ireland",6,5-Sep,14,5,0,31734563,2,1 1/4,Hugh J OBrien/Mrs P McCourt/L Flynn,EPAULETTE(AUS),THEOTHER HAAF,59,10,"€ 10,500"
261,236964,256070,Exquisite Acclaim(IRE),Adam Caffrey,"Adrian Mcguinness, Ireland",4,6-Oct,3,5,0,8380331,3,1,Zhang Yuesheng,ACCLAMATION,EXQUISITE RUBY,67,3.5,"€ 10,500"
262,236964,223940,Bobby K(IRE),William James Lee,"Michael OMeara, Ireland",8,10-Sep,6,5,0,0-0686150,4,1 1/2,Mrs Emma Kennedy,DABIRSIM(FR),SHANJIA(GER),64,10,"€ 10,500"
263,236964,237033,Darkened(IRE),C. D. Hayes,"Shane Kieran Ryder, Ireland",7,9-Sep,9,19,0,67305772,5,1 1/4,Mr J. Carthy,DARK ANGEL(IRE),DREAM CLUB,63,21,"€ 10,500"
264,236964,257927,Rockbury Lad,L. F. Roche,"M. D. OCallaghan, Ireland",4,2-Oct,1,33,0,4334012,6,2-Jan,Rockbury Lad Partnership,SHOWCASING,SAVVY(IRE),70,8,"€ 10,500"
265,236964,272012,Silkies Sib(IRE),M. W. Hassett,"Timothy Doyle, Ireland",3,6-Sep,13,15,0,5650312,7,4-Mar,Mrs Claire Doyle,COTAI GLORY,VASONI(IRE),62,5,"€ 10,500"
266,236964,268111,Dromantine(IRE),R. P. Whelan,"M. Halford &amp; T. Collins, Ireland",3,10-Sep,7,40,0,9781-2006,8,1 3/4,Rollx Syndicate,LOPE DE VEGA(IRE),VIA BALLYCROY(IRE),66,8,"€ 10,500"
267,236964,226218,Fastman(IRE),Siobhan Rutledge,"John Mcconnell, Ireland",7,7-Sep,11,15,0,23590590,9,4-Mar,Mr Craig Miller,ELZAAM(AUS),MANALISA(IRE),61,34,"€ 10,500"
268,236964,274647,Limestone Red(IRE),N. G. Mccullagh,"M. Halford &amp; T. Collins, Ireland",3,11-Sep,5,18,0,7700,10,1 1/4,Mrs Caroline Hendron,COTAI GLORY,KOCNA(IRE),67,34,"€ 10,500"
269,236964,260344,Le Comte De Frou(IRE),D. M. Simmonson,"Miss Katy Brown, Ireland",6,7-Sep,12,20,0,0/86-00,11,2 1/4,Henry Fitzgerald,KINGMAN,RAVISSANTE(IRE),61,101,"€ 10,500"
270,236964,266678,Apprentice(IRE),Ben Martin Coen,"Mark Cahill, Ireland",3,9-Sep,8,12,0,084-71500,12,1 1/4,Mr D. Sullivan,MASTERCRAFTSMAN(IRE),WOLUMLA(IRE),65,101,"€ 10,500"
271,236964,259537,Albion Princess,T. Kiely-Marshall,"Donal Kinsella, Ireland",4,8-Sep,10,10,0,241-75005,13,hd,,,,62,34,"€ 10,500"
272,236964,266473,Navalny(IRE),G. P. Halpin,"C. W. J. Farrell, Ireland",3,12-Sep,4,123,0,454-6550,14,12,Slowhorsesfastcars Partnership,NO NAY NEVER(USA),BALIYANA(IRE),68,67,"€ 10,500"
273,236964,220912,Bellick,Reserve,"John Mcconnell, Ireland",8,4-Sep,15,37,1,9321-8836,,,Rockview Racing Club,MAYSON,JANE JUBILEE(IRE),58,,"€ 10,500"
274,236964,243057,Shining Aitch,Reserve,"T. G. Mccourt, Ireland",6,Sep-00,16,19,1,2654009,,,Mr Howard J. Cooke &amp; Mr P. J. McBride,SEPOY(AUS),LIGHT SHINE,54,,"€ 10,500"
275,236964,258107,Cousin Shay,Reserve,"John Mcconnell, Ireland",4,13-Aug,17,12,1,6/2016-003,,,Mr Damian Lavelle,COTAI GLORY,ANASTAZIA,53,,"€ 10,500"
276,236965,276099,Take Me To Church(IRE),R. P. Whelan,"Jack W. Davison, Ireland",2,3-Sep,2,17,0,372,1,,,,,,2.1,"€ 16,000"
277,236965,276180,Anvika(IRE),C. D. Hayes,"Ms Sheila Lavery, Ireland",2,10-Aug,8,20,0,89,2,4-Mar,,,,,9,"€ 16,000"
278,236965,273446,Bergamasco(IRE),J. J. G. Ryan,"Jack W. Davison, Ireland",2,1-Sep,3,66,0,45,3,1,JPD Partnership,CAPPELLA SANSEVERO,PASSIFIED LADY(USA),,23,"€ 16,000"
279,236965,275142,Miss Alaska(IRE),M. P. Sheehy,"Joseph Patrick OBrien, Ireland",2,Sep-00,5,95,0,0,4,2-Jan,Philip Antonacci,KODIAC,MY BRUNETTE(IRE),,34,"€ 16,000"
280,236965,277225,Hemight(IRE),J. M. Sheridan,"J. A. Stack, Ireland",2,13-Aug,7,11,0,0,5,nk,,,,,101,"€ 16,000"
281,236965,277566,Go Go Gonzo(IRE),C. T. Keane,"G. M. Lyons, Ireland",2,13-Aug,6,,0,,6,2-Jan,,,,,6,"€ 16,000"
282,236965,274161,Dramatic Entrance(IRE),K. G. Kennedy,"Mrs J. Harrington, Ireland",2,10-Aug,9,18,0,53029,7,2-Jan,Mrs Theresa Marnane,ADVERTISE,TEA CUP,,15,"€ 16,000"
283,236965,277144,Fickou,G. F. Carroll,"Andrew Oliver, Ireland",2,1-Sep,4,14,0,5,8,3,,,,,5,"€ 16,000"
284,236965,277565,Exceeding(IRE),Ben Martin Coen,"A. Slattery, Ireland",2,5-Sep,1,,0,,9,nk,Punchestown Friends Syndicate,EXCEED AND EXCEL(AUS),PRETTY ELECTRIC(FR),,15,"€ 16,000"
285,236965,277567,Clouds Collide(IRE),L. F. Roche,"Andrew Oliver, Ireland",2,8-Aug,10,,0,,10,nk,Mr A. Oliver,MUHAARAR,COOL THUNDER(IRE),,29,"€ 16,000"
286,236966,276235,Greenfinch(USA),Seamie Heffernan,"Aidan OBrien, Ireland",2,2-Sep,13,20,0,72,1,,Mrs.J Magnier/M Tabor/D Smith/Westerberg,JUSTIFY(USA),MISTY FOR ME(IRE),,3.5,"€ 15,000"
287,236966,277569,Cameo Performance(USA),S. McCullagh,"Mrs J. Harrington, Ireland",2,7-Sep,2,,0,,2,nk,,,,,7.5,"€ 15,000"
288,236966,277145,Ojw Legacy(IRE),Ben Martin Coen,"A. Slattery, Ireland",2,2-Sep,14,14,0,3,3,4 3/4,,,,,17,"€ 15,000"
289,236966,276507,Flying Bay(IRE),R. P. Whelan,"Andrew Kinirons, Ireland",2,7-Sep,4,38,0,5,4,2-Jan,Bennett Kelly Construction Ltd,NEW BAY,EMIRATES FLIGHT,,13,"€ 15,000"
290,236966,272498,Tourist,C. T. Keane,"G. M. Lyons, Ireland",2,7-Sep,10,62,0,223,5,2-Jan,,,,,3.5,"€ 15,000"
291,236966,277572,Red Hugh Odonnell(IRE),William James Lee,"P. Twomey, Ireland",2,7-Sep,7,,0,,6,3 1/4,,,,,5.5,"€ 15,000"
292,236966,273687,Slurricane(IRE),G. F. Carroll,"Ross OSullivan, Ireland",2,7-Sep,9,123,0,55,7,nk,Eleanora Kennedy,KODIAC,SHEIKHAKAN(IRE),,23,"€ 15,000"
293,236966,277571,Hallowed(USA),K. K. Hennessy,"Aidan OBrien, Ireland",2,7-Sep,5,,0,,8,4-Mar,,,,,21,"€ 15,000"
294,236966,276270,Monasterboice(IRE),C. D. Hayes,"Noel Meade, Ireland",2,7-Sep,6,20,0,65,9,sh,Mrs Patricia Hunt,MEHMAS(IRE),DUNIATTY,,13,"€ 15,000"
295,236966,273293,Glor Tire(IRE),N. G. Mccullagh,"J. S. Bolger, Ireland",2,2-Sep,12,56,0,842565,10,1 1/2,Mrs J. S. Bolger,TEOFILO(IRE),CEISTIU(IRE),,51,"€ 15,000"
296,236966,277570,Celestial Reign(IRE),Declan Mcdonogh,"Joseph Patrick OBrien, Ireland",2,7-Sep,3,,0,,11,hd,Teme Valley,ZOFFANY(IRE),SARAWATI(IRE),,34,"€ 15,000"
297,236966,277568,Bacio(IRE),R. C. Colgan,"Ms Sheila Lavery, Ireland",2,7-Sep,1,,0,,12,1,,,,,201,"€ 15,000"
298,236966,277573,Flippity Flop(IRE),L. F. Roche,"Luke Comer, Ireland",2,2-Sep,11,,0,,13,4 1/4,Mr Luke Comer,RAA ATOLL,PURE INCENTIVE(USA),,201,"€ 15,000"
299,236966,277537,Selton Hill(IRE),D. W. OConnor,"John Mcconnell, Ireland",2,7-Sep,8,1,1,0,,,Mr P. Beirne,LAND FORCE(IRE),JOWANA(IRE),,,"€ 15,000"
300,236966,276254,Blue Soul(IRE),Reserve,"G. M. Lyons, Ireland",2,2-Sep,15,48,1,8,,,Mr Declan Landy,BLUE POINT(IRE),BROOKLYNS ROSE(IRE),,,"€ 15,000"
301,236966,276483,Cathal(IRE),Reserve,"P. Twomey, Ireland",2,7-Sep,16,39,1,0,,,Iapetus Racing Syndicate,NO NAY NEVER(USA),LUCKY AT THE BAY(USA),,,"€ 15,000"
302,236966,271773,Neo Smart(IRE),Reserve,"J. S. Bolger, Ireland",2,2-Sep,17,18,1,2670487,,,Mrs J. S. Bolger,BELARDO(IRE),NEOPHILIA(IRE),,,"€ 15,000"
303,236967,259842,Storm Eric(IRE),Adam Caffrey,"Jamie Flynn, Ireland",4,10-Sep,4,50,0,1009004,1,,Jamie Edward Flynn,ESTIDHKAAR(IRE),STORM(IRE),59,4.33,"€ 10,000"
304,236967,247250,International Lady(IRE),C. T. Keane,"Kevin Michael Smith, Ireland",5,8-Sep,5,5,0,8400R8-72,2,sh,Mr Peter Durnin,SHOWCASING,LADY OF THE HOUSE(IRE),57,4.33,"€ 10,000"
305,236967,239761,Golden Days(IRE),R. P. Whelan,"M. Halford &amp; T. Collins, Ireland",6,5-Sep,6,20,0,80-401190,3,3 3/4,Front Row Partnership,CANFORD CLIFFS(IRE),LISA GHERARDINI(IRE),54,9.5,"€ 10,000"
306,236967,219640,Tynamite(IRE),L. T. McAteer,"David Marnane, Ireland",9,12-Aug,13,40,0,76443805,4,4-Mar,Tynamite Syndicate,ELNADIM(USA),MADAM MACIE(IRE),47,15,"€ 10,000"
307,236967,247043,Theriverrunsdeep(IRE),S. D. Bowen,"Seamus G. ODonnell, Ireland",7,12-Aug,12,95,0,0-2870700,5,2-Jan,Seamus G. ODonnell,CAMACHO,DOUGH ON THE GO(USA),47,23,"€ 10,000"
308,236967,229216,Sunset Nova(IRE),Amy Jo Hayes,"A. Slattery, Ireland",7,13-Aug,8,40,0,2818607,6,ns,Men Of Forty Eight Syndicate,ZEBEDEE,MELODIZE,48,19,"€ 10,000"
